x,y,label
-1.5177482176510115,-2.066530425552357,0
0.8655941535094596,6.1743585109792765,2
-0.8353156122604865,-2.2561960499819644,0
8.057645376816115,-7.104790766667984,1
8.021207699347858,-7.049410263174155,1
2.1053658351894797,6.520792252922288,2
0.9843420796930423,8.016322754908172,2
-2.121163607072779,-4.330925028501935,0
-0.7067448435339726,6.626616620179458,2
-3.4142279938343223,-4.323087888348826,0
0.9241446889468461,7.673810130755466,2
-0.01935070828373764,-2.7967905048037673,0
-1.109729172054125,6.9348218144491,2
-2.120615409538399,-3.675257640103439,0
-1.929998997570174,-1.7887982799398787,0
7.599180814124921,-8.51656441570784,1
9.296491107274786,-7.4130940605160935,1
-0.44214284370073365,-3.422410676269564,0
-0.21005221221861192,5.733821402348437,2
-1.0181148258526185,-1.4656313185589835,0
7.996759436720923,-6.327572614606944,1
7.7580107891022125,-8.12439947567233,1
-3.757649868511159,-3.4513174188822395,0
1.3574575813551564,8.146584282313068,2
-1.2703806069027148,-3.0188317198194223,0
0.43146895808007224,6.542698541605728,2
-1.1440713467423242,6.436964849003968,2
-2.014580238203541,-2.267557512719377,0
7.782692722700798,-6.11355455326643,1
-1.9549229855652264,-2.069192563034115,0
-0.8011907545668648,5.392735593232994,2
7.494605841532303,-6.306348364757785,1
8.577625253118441,-6.368544565869617,1
-0.2559617851996029,7.099308038035064,2
7.436912243162527,-4.343810103776198,1
8.498648377281471,-7.4257445962346065,1
-2.074404689131186,7.2199159356470055,2
0.012080861877189819,6.384547686860949,2
-1.8761432650999057,-2.685227002118017,0
-0.384714939835191,-1.8931288201102277,0
7.432460285893859,-6.495821144856283,1
-1.5270533093334953,-3.420155132551004,0
-2.6530632319125758,-3.0997940151066086,0
1.1509380716101143,7.594859177327458,2
-2.2632908889597774,-3.356160486001233,0
-1.2236141622331822,5.317749263701408,2
7.331493286721749,-6.51575433380548,1
-1.9870343950070875,6.541705887294059,2
-1.799500806755904,-3.7588987820186786,0
7.974492986865979,-6.252647605453368,1
-1.1203461840030973,-1.981026577927525,0
-2.1243796252672897,-2.6087179901695987,0
-0.3540514399303002,5.892461107638103,2
-0.7308235231397004,-3.493003363008497,0
-0.08096391602415615,7.616051940730018,2
-2.7510508278996912,-3.083325011024444,0
1.8877453721486481,7.647443975995737,2
-1.1181842680081562,5.896857130053511,2
-0.30934070431459215,7.487179018964207,2
7.01903757899128,-8.69280202570542,1
0.6701441524337758,8.345161974107166,2
-1.0605500211276915,-2.4018578570712554,0
-2.9760959851742923,-4.1177763389755535,0
8.010291274619085,-6.3279903929711665,1
7.599336220972107,-6.199707552763485,1
-2.4274007617195874,-1.9225011695519836,0
0.2622638066490611,8.109712632595436,2
6.873163936523649,-5.980448091512565,1
7.708539438108823,-7.772433097376037,1
0.28458332101398187,-2.816754256863398,0
0.3483836277748398,3.815199657156466,2
-1.5215922707669767,5.780754659244527,2
1.3498823252760703,7.047452389338483,2
0.5896076653844277,7.651525722060559,2
6.586225931406095,-9.365451099963305,1
-1.9342074729713887,-3.6639828915013473,0
7.946140806501531,-6.817046823844083,1
8.075669207386206,-8.056768061284147,1
-0.9416925220443806,7.032465250378288,2
8.421086424895757,-6.999562467284342,1
6.521654951195448,-8.484118711309787,1
0.01643812336504466,7.38172454549153,2
7.078439378306138,-4.481252695981756,1
10.852764527856976,-6.494488962658898,1
0.05669576121908132,4.368604753007087,2
1.499073024807238,6.391206395421181,2
8.580347542763707,-6.898485845521741,1
-1.037181244644939,8.610749662634044,2
7.8923678637129875,-6.8742293686309495,1
7.676627239235631,-6.623056957866428,1
-0.6818537594083484,-1.9488689309817344,0
0.626504325117375,6.20987019863597,2
-1.8549187914433136,-2.6812904051998254,0
0.6995765394918437,6.861982407702998,2
-2.1854952134451535,6.493559735642578,2
0.06100166334838382,7.661299322252464,2
7.773522752375276,-5.597062227769096,1
7.822177961742999,-7.43241611733746,1
0.3804270770263407,-2.290274403423069,0
-1.044332631023345,6.353866537704809,2
-2.7876615552787465,-2.4103934452496225,0
6.760427844835269,-5.812072561043607,1
8.059323878090973,-7.734082553421841,1
6.601418353277596,-8.547861548326111,1
-0.4281948943983799,5.912467578698107,2
0.4942228294639402,5.563086115436375,2
9.036214925559277,-5.66771773586408,1
0.3601327543955751,5.764255226446545,2
-1.3073962433853472,-2.378365822517061,0
7.89346318872707,-8.244426791280306,1
-0.24520265221407134,-3.4136305426050235,0
-0.33017449066306875,6.240234067055585,2
-1.2923526763823316,8.102056204104413,2
-1.9075591461390196,-0.4039013910450504,0
-3.810567045326118,-0.9232515595610946,0
0.48631840728540476,-2.6615837374918323,0
9.20561818711211,-8.07252603025695,1
6.221037443800172,-6.616120655573643,1
0.10126684248712664,7.1687249631449985,2
-1.294621820448675,-1.9979004524771515,0
6.5557788388324445,-7.733839852049664,1
6.528592743388508,-7.612153549361932,1
-0.8663702074113423,-1.5735882027444603,0
7.591267410948989,-7.3835068564303015,1
0.6444542594237795,7.292055491860686,2
-1.8097603775586657,-2.7391890851683276,0
7.40246001583832,-6.878975760606645,1
-2.0956932663116468,-3.9985824476440817,0
0.132954763688835,4.911412327034283,2
0.3030299422433308,6.841834297750321,2
-1.1804180648292004,-1.1669712220797073,0
-1.8890511757069204,-2.1417588498978173,0
7.5686376386768295,-7.5505091860693705,1
10.510216429267075,-7.399008618938967,1
7.125752619964273,-9.182582810119039,1
0.8236097262766306,7.03005100344714,2
-1.6655641123641505,-2.2181741893186278,0
8.995418368291041,-5.530168138408003,1
-0.5958223961486447,-3.891513727846025,0
0.7496715196722291,5.7150305882421355,2
-2.9903308080497597,-3.3708295263151244,0
-1.3648976343085217,-3.5481073311503835,0
-0.7743004885338423,9.070696533115013,2
0.09868625508402863,6.015879818215139,2
8.927563767269598,-7.045982337727168,1
-2.7528948186460553,-1.3208350768850503,0
5.3147362128875155,-6.2730523940576495,1
6.611277926825366,-5.2378298200809095,1
-0.34469947200647666,-3.291711969056557,0
-0.9926810936825098,-2.2035830845850852,0
-2.8907598646389223,-1.2441251281063412,0
-0.3488326476693605,7.6873994103093,2
6.7882454790251945,-5.82845724288064,1
7.23365571571881,-9.037792092987962,1
0.30676096566005717,7.06838324962299,2
-0.3578318678300544,7.722744179103171,2
0.4958653165563646,4.843733431272066,2
-1.660241885700134,-2.746658101808919,0
-1.6393903380059975,-1.680266128777356,0
-0.44417723981816915,6.58760819059054,2
-0.4262781670528233,7.033166533673562,2
-3.3312811118639702,-3.8520068124169295,0
-1.46127942769984,-3.293813844049778,0
8.064566125573956,-6.414921246957484,1
6.509142486390049,-6.587561768948932,1
0.8035218744490393,6.498988269825589,2
-0.0572832509562905,6.846950482353555,2
0.2547213282832164,4.041293510968541,2
-3.292928734530425,-1.5748365215704494,0
7.4226910418455665,-6.158360500516197,1
-1.2079748427920616,7.46496738079143,2
1.0627639514128049,6.380905909135659,2
0.6227035605652592,7.374693968334093,2
-0.6729491984484625,-3.318808420105656,0
9.002256144727369,-8.189547269945828,1
-0.46869427484555304,-3.9118484989297455,0
5.6006318553720735,-4.785927465858899,1
7.09586279210053,-5.040747098505593,1
0.37334397412774895,8.054551363108246,2
-2.1246144986735493,-4.221490211922557,0
0.5606367183360879,6.299058294361572,2
7.278843311734428,-7.113650484822247,1
-0.4588062153892405,-4.15008616553015,0
-0.6269348790556737,-2.112516305823872,0
-1.9408389845607998,5.831006312197562,2
-0.22653810268967245,-1.956230834673986,0
-0.008677303384172025,6.703147185414312,2
-0.6275205127618189,-1.8988651988500869,0
5.885012504592879,-6.771644138944796,1
0.44673415617889645,6.410809415851276,2
-0.4357489377301633,-2.665390165143479,0
-0.8878227883276771,-3.6753303929477306,0
0.6361177096988742,7.3026729946895665,2
-1.2932161260987547,6.7146345793803786,2
-1.433017576006466,-2.9008797149712855,0
6.733245243320866,-5.931107423599934,1
9.411351971477888,-7.215599806813645,1
1.029571258863848,5.67737307049316,2
7.775461841527181,-7.740906746805062,1
-0.8946433683350676,-3.1321294486485427,0
6.03898993835114,-7.402252086825829,1
8.057726166573646,-6.65662875116409,1
7.4286322430837455,-7.036316472841382,1
6.792279682739404,-7.081176091128716,1
-1.4847960748381777,6.872272869634042,2
6.766482994156754,-7.742301723711693,1
1.042551013094931,-2.08841725990841,0
7.797444150094224,-6.495812582038989,1
-1.0328879166688154,6.024703962750974,2
8.572034121693884,-5.589245436398932,1
4.963470834706216,-7.70429551461027,1
-2.664543221766375,-2.6699924985367396,0
-0.09197736969634107,-2.1363184712753345,0
-0.9307078986048211,-4.847099537425081,0
6.814088510165223,-6.465498638182287,1
0.21116940928860878,6.594718170519355,2
-1.0917140163451513,-1.8354644597866954,0
-2.228869402562812,-3.388871561430391,0
0.24243060442448605,7.00489284285567,2
8.888475950748306,-5.994122435196883,1
-0.7888592190337606,7.390512170459436,2
-2.780792053160755,-1.984358255356425,0
-0.8140411184771157,8.493402745812618,2
10.301590923087359,-7.650149315260161,1
1.600071818331768,6.453270436473764,2
-0.1584937955821104,-4.19525612565912,0
-1.9039588895630701,-1.4055829015721297,0
-2.015824294473107,-3.490352779503844,0
-0.7319014539537207,-2.0966329610581256,0
7.280248600924854,-4.725231786633437,1
0.30584636848187974,5.622234780907207,2
-1.7650397392865724,-4.652300234972915,0
5.9594181041621255,-7.4383333733783115,1
5.867336022504022,-6.670786390292508,1
-0.1458407673149676,6.5881335393552956,2
7.017104037020154,-8.053151950430733,1
-0.870731494648383,-2.2804701842341832,0
-1.1298307453239183,-2.895458654827774,0
-0.9624077446134689,-2.7017337701921234,0
5.596832852513521,-6.713560701184109,1
-2.8286934696760024,-1.1377387152426066,0
-0.8866333264552102,5.963349871764247,2
0.612450955788906,5.95442599808322,2
-0.32508560613919957,-2.352890714696964,0
-0.7745703684450418,6.283571566771316,2
-0.6085709536851447,-3.749411353663678,0
-0.24826926487104828,-2.0043383619403934,0
5.980936209848721,-5.9100959982833965,1
-1.674096813657148,-2.828633323380951,0
1.3926397098870622,4.894916658471494,2
-0.37177441997854155,6.674535225833453,2
-0.3296678295829179,5.83079966773067,2
6.263060694529091,-7.403909881376151,1
0.6187206539027539,7.270857836017348,2
-3.702279140609667,-3.0750653668577392,0
-1.2507300306746054,-2.9329328237393204,0
8.00315838680559,-6.838961583769577,1
7.070620447774315,-7.039701624123861,1
7.216291693361609,-8.538708545535998,1
-0.966909183667316,-2.298802055652434,0
-1.6183634930063489,-1.473555605887406,0
-2.330887318507755,-4.122777944121666,0
0.8538837286249952,6.06627841559744,2
-0.5097234310543528,-3.4716124415825433,0
8.445966417205328,-6.913831717107252,1
9.106328235956186,-7.751473225361295,1
1.1378087219047974,6.84848292194079,2
-2.0444758811249764,-3.592901451450145,0
-0.2682010742087861,7.162865776827601,2
0.267845093243787,8.917924988013572,2
7.496068346461897,-5.83264479317795,1
-0.2457630830884998,-2.4643529724442206,0
6.993961000210366,-5.8015275059143665,1
0.7685372471212619,-3.679779362463207,0
5.780724923872942,-7.705616636878692,1
7.970364744992882,-6.9104039063813705,1
-1.8381926104123698,-2.0736284370590137,0
8.735434081318171,-6.491846463076304,1
-1.4670522659708292,7.851138052218449,2
1.379605103297815,5.776973298879803,2
0.8638460696252156,6.270320837581958,2
-1.9800541108612724,-0.8645243166129006,0
0.5910527970088768,7.808882958604925,2
8.040451459382053,-7.951717422014462,1
0.08475841388511735,7.201232444592464,2
-1.17355589797989,-3.4243585856405336,0
8.252571813118173,-6.237555701006578,1
0.8784393911264385,-1.616977832286559,0
7.526800693283827,-6.746831419204498,1
0.44187834995966874,6.901795466994872,2
-0.7087391508376769,-4.501893374971859,0
7.0049651355149045,-8.541988237164967,1
-1.9938667716156822,-3.145507209069358,0
1.2027795226069902,7.02207082310842,2
8.174026948386476,-6.9666071867155,1
-0.13525634663958574,7.033867623246489,2
-1.058046080447048,6.78994644977069,2
-0.769817838047764,-1.6808908985682942,0
6.729559924369548,-6.5394023184139565,1
-1.0551072586468964,-1.56434082739738,0
6.333773614691563,-4.311596812264636,1
1.554118110384725,9.175583269797196,2
-1.5662212418714532,-3.67520795665828,0
8.747056269983853,-6.378103024605483,1
0.556872506436594,-2.8277968440107233,0
-0.21227668491454343,-2.566888052994099,0
1.4222903559854057,6.8358898963172425,2
7.821521048365904,-7.438597488558597,1
7.0992586625313745,-7.20010758605599,1
0.35925494171041017,7.830232700099588,2
0.4211374334944837,7.814374673475078,2
7.094705464979551,-6.04061128834048,1
-1.2653043409044669,-2.22059739007738,0
-1.0723300742298552,8.080457671839593,2
8.492245669210954,-6.27298937000042,1
8.21589291466561,-7.735521412767324,1
7.829677827395104,-6.863896758443149,1
-0.7890154393319965,-2.8105357012206453,0
-1.6337146333122583,-2.1666363348315425,0
6.1969260902960315,-7.712106643740907,1
8.604889852303966,-7.3765972667811575,1
0.9817820685395466,5.268379602577554,2
-1.7429541197860619,-2.3672629159993037,0
6.844809328323548,-6.100967337573433,1
0.17483687749558857,7.826456660789034,2
-1.3698095963503045,-3.210683544442371,0
7.423617246503539,-7.2291667108978865,1
8.191932146381461,-6.337149738519615,1
-0.5251005322092871,5.41964394983411,2
8.585148670114032,-5.736730091745118,1
-1.7690218163087996,-3.1113655563293507,0
7.996406891280661,-8.42602012366294,1
-0.19592110404986146,7.459554111260986,2
-1.1807596623708685,-1.0036371178375814,0
8.54411590319586,-5.802337367176332,1
-0.2350175717633154,5.958572899892878,2
8.572238477718921,-7.9260239209911365,1
-0.9725222546219776,-0.9934110106029124,0
7.402655560750698,-6.045006863642642,1
-0.46491556538770096,-2.175663732276951,0
6.310294505715246,-7.784555326589857,1
-1.5705455950982774,6.826216664362235,2
1.288369345236002,6.562912439874333,2
